-905369980,74281028
-1615215276,102002575
-1976749937,445
-1930180304,64395634
194091749,929520697
-162941097,1212846
-464240044,64395634
1584961098,12898507
921241838,267813
-1604069739,76498617
-130084309,445
1400206493,45382431
1791775463,64395634
740863209,1212846
-989742921,929520697
-695363456,64395634
1839574646,64395634
-775036269,64395634
-1777706724,267813
-2046746685,845349912
-1761535717,12497642
209196389,325706301
231454976,12496738
-1571472797,15078039
-20857363,325706301
-309443806,37532576
46671116,167624464
-1768146564,37854109
-1003989933,310996574
-1957381327,130973482
-685687841,71041491
-1908846264,325735779
1919820151,27650938
1853469321,39242804
-1233111872,27815903
-430393493,848440765
798607296,1661895
629507689,310996574
341661471,19550830
-208360325,325676825
1819783523,310996574
-1164568821,39242804
-1246756004,51981194
-1474357080,19550830
-1796399496,29126357
-1239178965,845349912
-453359267,12497642
-222957766,29126357
-188740355,325676825
-908784943,310996574
1483667951,130973482
1218644282,37854109
1589320480,37532576
-154575775,19550830
-263296347,15078039
228816359,325706301
109523145,51981194
1693269245,803821567
1427899537,60079836
329772821,27475248
-2143020635,27650938
1488413694,27815903
1459707967,803821567
-1889226294,325735779
1293920929,27758584
-1112474201,325706301
796451416,36489027
-1432566912,325706301
1861826195,27475248
-1417059540,27758584
1443701778,1661895
591241313,71041491
-1473178510,325706301
-926868235,47576748
-431923981,325765258
367406400,325706301
830591849,848440765
-412304011,325765258
1539631426,12496738
1580139144,43612553
256790571,43612553
1613227767,658631258
-1473001755,658631258
1794805615,172
664998167,865817
-1370452666,43612553
73126979,48077850
-1937127564,43612553
1470144829,172
1581108331,172
1539476847,43612553
470328623,31178729
220201193,865817
-1063927474,18678599
1952876969,13814439
-244036747,19529718
2145285463,324845824
1502745140,162106863
-1895934448,18838614
2122979190,13814439
-1315299873,162121534
1976159573,420699941
1716983490,18159263
823150647,19529718
1369629927,154771696
-397717741,162092193
1807532507,20967564
1922863372,18678599
1452230327,7503792
-1039809196,6219173
345845516,26817737
1258379329,13673433
-1497469042,26817737
-674179503,162092193
499356057,20967564
1497402350,13814439
-52619890,18838614
-1176915523,154771696
1262167407,6219622
-391084231,7503792
-1091736217,162077524
-1038838111,162121534
-581147151,6219622
714851107,23677219
-472050092,13842964
1779206902,162106863
1835786188,14495129
123030316,33779728
-2015989002,83420606
1411843542,6219173
-90537822,827064
715289261,154771696
-1936719969,33779728
1138122135,422238146
1055537882,324840310
-676621209,420699941
825632082,13842964
-634760581,29899551
538104014,14495129
1651634517,422238146
211628927,154771696
-815274455,162077524
-1969078424,1
-429036819,1
812592387,1
1748789452,910
-735805259,41
221671893,40
-1222706322,1
-1821207622,1
-1435537323,1
1195884520,1
782371043,41
-1594618100,1
1643385808,6
1739848195,40
1439770302,1925917429
-846867810,780658097
2125179675,152318347
-174524667,89934263
1657177186,2025598340
-972537723,61045497
1966770817,152318347
1959595697,1466369
-161033533,61045497
-208124834,780658097
2014988977,61039972
2055296336,780375560
2036048819,152311451
1747533472,780375560
1380836207,124555542
-793563741,62516445
634289724,3566379
1251798544,114001761
-5580947,61039972
1452586056,36124268
-120305158,11261230
-2009775786,29946420
-1504881824,1435014
-96859101,152318347
1308242043,29944254
-738141488,3566379
1223545674,1437334
698654324,1435014
-1038671406,745199249
-157313477,7034542
-1673913656,1925917429
979799662,724943
-415422493,62516445
836747210,780446190
-73223404,90456342
17463660,745199249
-518286559,6940523
841291753,637729983
-1226491730,114001761
224940397,61045497
-660777042,2342201
198004234,780446190
1595419325,61039972
-1704218117,152311451
251780359,61045497
1009293665,152311451
505767098,780446190
-1618066189,27366748
18826323,45819320
-1475792660,2342201
-76358786,11261230
1233972825,7034542
-1301441325,152318347
-1464737604,2025598340
-2075968724,724943
1439966739,61045497
-590647746,2033004456
-1523649624,1437334
-190276435,780516824
-83241450,2033004456
584923376,27370713
1237420815,6940523
884723262,3982175
513336060,2025598340
1862440642,124555542
953745826,14638
-1552686054,114001761
-1145013949,152311451
911759734,745199249
1493484284,86748903
388000297,473908
-1705358902,63474337
278716345,31106378
1588765861,397756592
-359982780,1817450
-1208976107,397720597
-202745091,59132
2028800494,1036032665
-1040539984,397720597
-1266870426,2029343
-332697483,31106378
205716248,58096059
-1003414526,86748903
-2080251813,397720597
1868936133,31106378
-1230277823,397720597
1631501398,369436
131561449,473908
1810411418,1817450
-467034632,159931973
-136434236,1032258420
1461356772,1193601
-1843022044,369436
-1400615406,58096059
-936447950,159931973
-514571187,59132
-22454019,45831102
-1872510557,3584849
-488150069,31109193
313011753,3536937
268763444,397720597
-1236526824,369436
481863555,15259792
544432999,63474337
1458813022,15260896
-1912929370,1193601
1403115331,3584849
1676390080,981548077
-374234730,58096059
2016739447,397720597
-650383484,1817450
539359286,1036032665
1713483547,31109193
-245941972,1032258420
-1484492273,31109193
1977046530,397720597
-426025370,369436
-1292380656,981548077
374604641,3584849
1904668411,22808474
-1313779386,513717515
789735195,29428
-1591818973,1784049
215898177,1009930
-1781189984,1009930
-2041673525,1760205
-1994070996,188992019
575257990,513717515
1839333631,15481915
-765436113,23003869
-1329102436,188992019
126799501,15481915
1359915324,188992019
-1679387568,28912298
546473308,183854
1327250546,594012
424516216,904479
-2086391198,594012
1807477154,183854
-405659964,594012
1914417796,183854
-1941979796,28912298
-1731424963,15481915
-1718121345,23003869
614519508,515595820
282252087,15480514
-832946229,29428
1084233301,1784049
-280137056,7594793
-2146657146,904479
526507024,28912298
-1575972377,15480514
-1257086523,7594244
-1939260428,515595820
-1543044251,1784049
1228697588,651657777
-365332574,651657777
-1466467853,218611
-1204615853,799864245
-20781183,799864245
1801978670,11094710
-1450421132,628905
339258294,628905
89672458,2175745128
1528899031,29858306
-1426847686,2175745128
1462743644,159906535
1839233200,7060524
2068164054,434657446
81080944,6425970
-737812456,5176825
-1085079594,5176825
231632448,167469903
1339776560,5340409
1806174194,167469903
1623296010,14217409
539221938,5340409
859426280,434657446
214798038,5176825
1643013406,159906535
-887721519,134691832
-430508781,5678602
-1201068763,134691832
284958125,5168246
2142175143,5678602
346618339,349584052
1178577815,11434705
367947929,5168246
1169496041,134691832
-102606733,11434705
-835113793,349584052
-1181784918,204497824
1916842530,530761057
911991759,2063
-571368346,5778
187529568,195262181
-277671334,204497824
-605799802,8621619
-1798906406,7846764
-92672288,195262181
1472369918,8621619
-1013238694,204497824
1146800936,5778
-2064820026,8621619
1964973784,7846764
1336300166,204497824
-1800899458,530761057
-521405265,243671
1588792739,164472458
1249799947,164472458
-2147080665,426877765
2061048029,426877765
-691169537,164472458
-45374771,164472458
732843824,195979
-1504132823,426877765
131125523,164472458
809332878,53786547
1559304975,1890755
639933172,2765187
-1005847421,53786547
247920218,2765187
-953177151,1890755
-975101750,504196
1433721516,16137779
-1717569184,16140700
971341358,903872
-1566494152,903872
-758167172,504196
400742170,16137779
-1171900718,16140700
-1047317772,16140700
-442637423,403484290
980881248,207931640
-1179504241,2989891643
989390820,83177775
-1484642388,924597083
-1850890252,1190204203
594122246,431545277
192309346,2949248122
-2105837924,924597083
1068870381,982386366
-913673779,337020257
1471800087,134788731
-1114757632,2949248122
961261278,207931640
-933293749,337020257
1398925978,924597083
-359357139,2949248122
882525887,144722516
-475172475,78470029
787224505,1050402837
-1952598353,982386366
830861139,403484290
-1941852088,1434065762
966563021,144722516
-1139131768,431545277
-743863194,83177775
622335270,352477448
4330429,2989891643
1653873650,1190204203
-391808307,2989891643
-859548538,211796895
93365143,78470029
-746244918,2164019816
306277622,1434065762
-1557583524,2164019816
827097422,211796895
-2978889,1050402837
-1164542057,20875293
1309993445,20875293
-506337491,20875293
1736149099,128876432
1315951052,14228440
1432403482,14228440
1333591739,128876432
-2051054085,128876432
-1935169909,128876432
-165428529,20875293
-37876078,580420488
1328273352,21318489
796071672,580420488
1405620182,12958645
1535054656,51277726
-324789695,210215986
-1456559754,51277726
-2119825269,21315402
-861300043,112136112
-1976528972,21314656
1326459632,38815459
-1541784718,178092748
484026844,178092748
50906173,150827021
1424980858,70454599
628376462,70454599
-2097449074,38815459
1218090939,78642947
-637215422,5109618
-319404546,580420488
832868844,18914015
-1152880172,51277726
1641630555,496714869
1342491468,178092748
83026057,607928626
-1619160536,97013770
279068480,38210778
412686819,607928626
71528774,5109618
1469441307,210215986
1437066521,260937149
-1565331701,260937149
911016222,83605685
-25363182,38815459
913437007,78642947
1221261782,12958645
-237639102,2659253
451157474,1577697207
1397026622,2659253
-1245860005,260937149
-1260974751,62289238
664397156,21314656
49296261,112136112
2123261526,21314656
-2027123709,210215986
2060324816,593566375
328286380,38210778
1938550494,291522647
1379735533,607928626
-1855348439,150827021
1410438316,580420488
1702690093,150827021
436245264,593566375
-2101860124,593566375
-75431507,260937149
-455397658,496714869
1027801447,97013770
754783488,2659253
-421769806,593566375
1530914823,210215986
1358130397,62289238
-194343195,607928626
-1463365380,5109618
1612999195,78642947
-627960920,97013770
-1136204552,21318489
501033874,21318489
-289335877,21315402
2016253814,178092748
1695561849,496714869
-13567386,3807961
1539582504,3807961
223256330,3807961
-970619956,3807961
1383696769,479536
1585753635,479536
-546245025,859665
1297741301,479536
-725203012,3807961
-846579108,3807961
-728643455,1507206
672258929,479536
1226248301,859665
-31905997,859665
-1619875468,127799752
-1135871655,127799752
2129235007,127799752
1674315531,19705873
639718903,19705873
-1326577059,19705873
2044503727,19709440
-445464061,19709440
-362167643,19709440
278847187,6099999008
-1170558860,303094576
-611444380,2144663228
-1155989646,79105344
1962340663,55231432
-379197056,6180671443
624354370,1
1192277794,28985318
-1178836766,28985318
420900137,303322597
-665171193,1882908346
566666260,2144663228
-1126543984,1
1587401661,303322597
83173983,2436750830
-483534556,2144663228
-1701664334,79105344
1872514903,6099999008
1596651074,6180671443
891471870,397747102
1533219353,2436750830
1572834501,55231432
-409264330,397747102
344800126,277111912
2025630222,277111912
-914505082,277111912
-1512399444,277111912
-1335312786,277111912
843138533,26032049
-2099796031,217469400
1632929251,26032049
767380194,256695149
-1305838873,86032248
1534397505,86032248
-1829765403,3391952
745033118,59458852
-1035008595,3391952
384917244,488035
289345745,217469400
-1847948659,1364829
-945929815,3391952
1789950641,26032049
663722368,43578361
1960584388,606539492
-706955118,184175168
190737112,43578361
921205648,184175168
667048404,606539492
-1467040113,3391952
611258070,184175168
1465188712,26028278
-679061487,217469400
-1210023686,118463703
504773225,3391952
337637764,606539492
-256036479,606539492
2126766826,118463703
-1479703482,488035
-2050271356,488035
-1503465170,59458852
1509048063,26032049
1449500982,606539492
211700879,1364829
-1350469706,256695149
2114188457,217469400
-2039987866,26028278
-1267645663,217469400
1882368809,86032248
1760015096,488035
-1373170434,488035
-902072449,4649909
-686454129,4649909
-508088545,4649909
-935038689,4649909
1184795791,4649909
-258237569,4649909
155055185,4649909
-1126454150,32892
-184732562,75551
1553718763,8530482
-1980372168,32892
-969458293,1143447
-1590964564,75551
1337186327,8530482
57202231,470651
-66828075,3829348
-1612977395,1143447
-385211520,268226
175009710,268226
-503567365,512652
367418685,8530482
1745025445,470651
350350653,512652
277151090,53078
814979084,15627360
-1064626177,5111878
-625359906,15627360
-471246054,75382
75571819,515710
902910801,39205
567704164,75382
1592444360,284882
1615609509,515710
859558451,10019318
1632259268,284882
964858793,39205
870147956,32810
407132779,10019318
138423816,32810
-1431046569,10019318
-1551139442,32810
-629142066,1624083651
-1520845724,1623936671
-2131389751,1762092489
-915690421,1289535341
167601094,619859548
-1820486090,390193775
1190387651,870257672
298683993,870178913
-1124110128,619859548
-161995173,480974417
-1390465676,2446517888
1339582555,4473983767
-870433190,390193775
-755239023,2446517888
-1990643661,2446517888
-1236158006,480974417
-540189561,2426739176
-1153362349,390137261
1645476216,1762092489
-557858926,1289535341
-21884868,4473983767
400551459,480974417
927331084,132130214
35627426,132118256
-545506601,2147864784772319
2114102617,2147864784772319
-1015454983,118077825421
-858595653,118077825421
193398449,118077825421
1405162111,5091705428463
2099922657,5091705428463
1622925372,5091705428463
-230195967,5091705428463
1276337267,131805522
1378787882,27112137
1761761896,27112137
1790560077,27489399
503323059,100007165
998670731,27489399
-928613851,35870900
-1448741737,3089134
-1780926913,2364960
-523312621,3089134
924601091,2364960
1679250107,2364960
1789796531,2364960
-1948505327,367274373
67971658,360275666
752431807,367274373
-1884079902,14492845
507176594,14492845
1355285447,360275666
-1147116716,1439227
-1888474046,1439227
-1280422530,1439227
-888751806,1439227
-144086074,1439227
1688753231,1660424
-1013455699,1272881
1994400759,1272881
1286085477,1272881
2066536257,1660424
223631893,123023
-247547243,123023
-642478827,123023
1678175725,160965
-1474166803,160965
786922221,160965
747582613,123023
-1037234025,153129154
-1120325737,153129154
137431367,153129154
1949928448,153129154
-1693372661,153129154
-582443402,153129154
-330442916,153129154
1202892325,153129154
920021440,153129154
2017239333,153129154
-533377499,153129154
1125923072,153129154
-1506904338,153129154
1172843544,100666883
-573876829,153129154
-1388223837,153129154
-793929779,100666883
1340670589,284346374
-343032029,260584255
642686913,185514399
1822952729,4780813
-552854805,254903113
1519656455,95665208
-2035819764,260584255
1474051211,4780813
-696363264,254903113
1796118217,95665208
1863920963,185514399
925763298,100660486
510340236,378920819
-301239632,4200549
-496978201,154581840
-375421017,154581840
467221391,277982086
1546073420,378920819
-1579635906,4200549
-1916526366,79951063
933907488,14524788
1768087351,61629187
2072508303,61629187
408065645,61629187
1459050373,323669065
-2125994730,61629187
-1935288974,26654690
-85953880,14524788
1433365682,26654690
841385023,8624121
-405647532,61629187
-724129362,14524788
-604928524,38173871
-666543787,323669065
-344025154,26654690
-1021845836,38173871
-1243180168,26654690
369620573,49929078
-4732681,136121764
1646079871,3995106
201082551,3995106
193860635,10658829
997027789,10658829
-316828478,79257748
261750982,79257748
1334698731,3995106
-262349033,2317207
526600233,3995106
-633299867,730238
842343440,79257748
-1942999227,730238
528453987,730238
-1141475289,11138285
1665681766,3545143
-276252429,10658829
540113205,10658829
669752004,79257748
-1607564524,138056847136
436505208,7703744557
-267846127,2358371919
-401001910,53469957547
280677798,138056847136
-397804965,1620949549
709549261,1620949549
341604577,2358371919
-1769134738,16568112
-1460384785,1777648
478920460,2834295278
744323348,49760497
-1877614162,207974918
1760193163,33975470
1977908872,18952125
-2055377964,49760497
-1787931398,1576110838
-196879698,16568112
1649838463,33975470
-1641811519,231478139
443106416,296062999
-813425794,207974918
-9807796,16568112
-956913361,1777648
1302836246,18952125
-302614037,231478139
-1368782533,55505995241
1627365244,12394900118
-73361386,18131873165
695830482,36047557458
-505175442,12394900118
1475875074,18131873165
-1256412816,178277138746
-291292683,55505995241
-917142189,18025203
-2069216528,108677034
1042331461,18025203
-1704068784,32313777
2098170484,32313777
-961239888,108677034
1240165048,7445482
595320652,7445482
-205265220,32313777
830568995,18025203
981266689,18025203
-1730630636,95479342
148487302,95479342
1946907045,11653952319
-1786922155,11653952319
652468331,3552286
638962927,432804257
1131336641,432804257
573215635,778305073
858691577,3552286
-1382133375,12834049474
-429617011,679201313
-738443881,2522398915
704049687,679201313
285279389,679201313
1846375353,12834049474
781977381,12834049474
2065426419,12834049474
-1153750257,679201313
-67508633,2044549
-317443743,2044549
886509403,29843004
528484336,3378548
-1661308783,29843004
-101177640,3378548
-162911144,3378548
-364543642,3378548
557102162,148003543
612056482,1661945
-651635612,148003543
-202239008,1661945
1874262064,1661945
1172607282,1661945
-1531105323,63266
1039638587,1038389
-299375661,63266
-2101127027,87129
-1591263839,1038389
-701516195,36226
-1350138149,36226
2034335491,33697
897190081,160634
916810051,160634
7369043,1036790
358968617,399430
-328022475,1038389
1722754127,87129
930637515,77254
-636707539,1267979
-1201540161,196150
1335244093,1267979
1237425743,106394
-823918081,106394
400363023,196150
1606118369,77254
-1789979423,1266026
1143601955,77254
393917501,135644187
-814820273,135644187
-46796116,3802645
1954899496,3796786
49160257,1463002
-333813757,1463002
1836194374,3802645
1138971020,123401
-476715447,269859
-1844271353,269859
-2070970006,3802645
-1815711208,4643417
-1652745176,4643417
-1023117082,4636263
1180390789,63919505
171567923,63919505
-241832796,621646
779692282,620689
1293940646,239124
-756971272,621646
-468400708,20173
-380981340,239124
1417069210,621646
733996984,759093
2015514764,757925
1011376336,759093
2025073830,757925
-1359154228,757925
-1480584039,9991978
-971977452,1178383
-2139252206,1178383
926140935,9991978
-1137758573,520350
-845644553,422721
-1201911599,422721
-1038958709,422721
-37131885,520350
-1837034345,520350
-1943578966,76599
698158843,159595424
-950957784,76599
1074227841,159595424
-160421866,76599
-816967593,517088
-2125132825,517088
-947424479,517088
-651271878,20372
-320035679,20372
-1510785207,20372
1570030835,20372
-1692786920,83505118798
-1888068956,82385
-456623654,82385
1115597765,450281589543
581436622,13669462576
552536164,13669462576
-853047925,21075334004
-1914578345,21075334004
488295287,21075334004
1439879259,21075334004
-1287143328,37629472725
-1403786210,37629472725
68532557,58004585614
971507389,58004585614
-1633623619,58004585614
305188312,6361896212
-204206954,6361896212
-1991275492,6361896212
-157576321,3626182416
-1641694769,3626182416
1595571671,3626182416
813041553,18239
-1049043655,18239
-1562293776,1853
-1342705064,1853
-1516404286,1853
1311137943,410
-868917405,410
-1632189461,410
-1074434713,410
-2095528420,63398
1747589112,63398
-1942340559,14036
2028240229,14036
-1780785861,14036
324806026,1426
-1797384316,1426
1843547392,1426
1102972915,315
997934667,315
-1556092745,315
1947436321,124849124
-1161230897,124849124
1500441251,930380
-49696487,930380
143046317,930380
-1499140740,235598144935
160938900,284035
-1192516856,284035
410129377,551135373553
1414681322,23501217658
2006593800,23501217658
-507781633,36980647418
-184828013,36980647418
-689369797,36980647418
952620911,36980647418
542147548,49923747960
1928927802,49923747960
1146339033,28462120304
-1270965799,28462120304
887822985,28462120304
723159730,7518610824
-1865546720,7518610824
-2107230309,2195202429
743443475,2195202429
960213491,2195202429
-795478109,62884
-945592609,62884
-1443911051,62884
-178779307,62884
1872795102,6390
1058455400,6390
-1270936972,6390
-1250066937,1414
1917795051,1414
1077701547,1414
1493814907,1414
902003111,1414
1480330112,218575
-1912487664,218575
-1957531276,218575
1634318925,48391
375489251,48391
664900769,48391
-766562003,48391
-114176865,48391
1746540008,4917
1407412646,4917
-314283668,4917
1262243344,4917
-1241407331,1088
-678359343,1088
1945872278,1088
594934079,1088
1757733071,1088
-1091319921,41020437594
-195391998,19658744072
-2024928387,41020437594
1746692180,4603170
1626107604,82464843
1075039704,94944056
-827935850,4603170
1978946328,94944056
692748765,11980424
-1612661313,11556470
-1617668821,11556470
1751699688,4603170
-1635176018,82464843
-767252359,11556470
-1761728027,11556470
-1695702996,82464843
31247667,1238848766098
108585188,26180958726204
618501387,1238848766098
469931370,26180958726204
1138545072,26180958726204
-918964699,211032
1904981253,302689
303668356,33392
1022035843,211032
1279439026,33392
742366751,211032
-1070820771,302689
-1117056310,33392
1976906430,10773783416193
261353911,735380139
-456454637,1867143084
-779113252,1867143084
1512885989,735380139
74944920,2522745218
275758129,1867143084
543102446,2522745218
531785134,2522745218
-603123229,1012759434
-2017532323,1867143084
-1488334321,11459188934
928928401,1867143084
1782702258,1867143084
179088762,1012759434
-491975399,1012759434
585417356,1012759434
-2106273833,2055195395122
1378339876,2055195395122
1149210616,2279972045
-211979583,2279972045
457635039,897974115
-1973650492,2279972045
2050636652,1236682511
-406930998,1236682511
-325975770,897974115
187550819,2279972045
356525730,13992837857
1401420550,3080529084
580447927,3080529084
657233762,2279972045
-1486318106,2279972045
-1981873627,1236682511
983993877,13992837857
2125761856,3080529084
1667254820,3080529084
1687096191,1236682511
-1944659613,2279972045
-459925631,414994234
-1768022143,414994234
1674518796,604406
397486537,604406
-45116172,414994234
1871058932,414994234
-576659081,414994234
1314730806,3308501627753479
-1158759277,8589720823444131
491611989,8589720823444131
-113317760,1056042331
1507391363,2003532878
1751574593,319496061
-489281336,38731
1790551964,1443034712
-462814284,507623096
1419867185,393885556
-1546278602,23648065483
-1142341340,826293583
-381544668,319542343
1072848478,1056042331
-679935742,319542343
1343952596,1443034712
-395369128,23648065483
1497709051,2003532878
-873684059,393885556
1405701258,3663890470
-1920466744,1056042331
1808643836,1987335449
-1140809219,826293583
-785322090,319542343
2114298233,393885556
1323322737,2003532878
432977455,2003532878
329027439,413892041072
-521341793,18334305481330
1839423889,260539824865
1448045077,1620380024708
-1356956491,861047338451
398459784,2510097257628
1536916786,1633586648057
-753355756,260502089130
-590738927,2987364278344
-591603384,1633586648057
-1167946800,23099953513596
-1004226319,42587525707344
739016238,5900397908286
-398937067,3713688182621
-2071580147,57541105312010
2050206231,23288225635428
-453363437,3713688182621
-2053715623,57541105312010
-1647021087,5900397908286
-143264190,12274993018889
1600684519,5900397908286
780124638,23288225635428
1481248546,5900397908286
-684001653,4578360458062
734354719,42587525707344
-486709335,35783661290352
-1189841522,23099953513596
-1243045006,42587525707344
172999619,35783661290352
680760164,23288225635428
197680235,42587525707344
-787009217,23288225635428
-1547775037,4578360458062
-482291837,4578360458062
-1609509714,12274993018889
108813553,23288225635428
1568059702,3714226138968
1349149817,4578360458062
1224971670,17537121396337
1740313382,16773230097729
-1718653294,42587525707344
-230109372,261371775672816
1851685077,23288225635428
985353186,42587525707344
-1344902928,23099953513596
451442485,23288225635428
1928852690,17537121396337
933504652,12274993018889
-149553917,3713688182621
-17100436,17537121396337
138952988,42587525707344
56377530,23288225635428
-851490805,57541105312010
851671158,23288225635428
-816677658,3714226138968
-340558293,23099953513596
-966763248,261371775672816
1228903873,35783661290352
-1517207920,16773230097729
786820636,23288225635428
-480869711,23288225635428
626841854,5900397908286
-535395582,23288225635428
-1343002320,3714226138968
-754672575,23288225635428
1194367232,16773230097729
1319578016,23099953513596
1405943372,17537121396337
983295174,23099953513596
1046870440,16773230097729
-961439280,5165690373
-1719929679,434014993
-1995753708,5165690373
-1878511852,5165690373
825401437,434014993
132051891,434014993
-1515629471,27589217377457128
1016110670,155972183866820800
-445991064,155972183866820800
-1875655194,155972183866820800
-1507195837,155972183866820800
-148597802,155972183866820800
216960073,1372457881
1417482568,303869951
-315185893,3484694657
-1412785487,1004392762
-1104458047,785880708
-48012334,374621158
-1889153492,374621158
-1581928974,1905542858
-170844279,1372457881
936083363,1372457881
-424150411,1004392762
-1170730970,1905542858
1228855996,374621158
754748417,22491471331
-1590485077,303913969
1628353347,482795953
107177927,1890137622
1443054953,1004392762
1779321966,303869951
2062963025,303913969
-2041592579,303913969
-1870099205,482795953
-1279854212,1905542858
-1358599925,1004392762
-1933617071,303913969
1425772269,22491471331
929842904,374621158
-829603364,393649154143
-1998370868,247797182601
-1014586706,818934704761
1232471989,2387331874569
591866374,2841256425808
-70365831,1553690185878
-956927633,2387331874569
249439206,247797182601
1054312911,247761292469
-558628499,2387331874569
1656432106,393649154143
-1252869938,818934704761
452347487,1553690185878
-1412124253,1553690185878
-1152016132,1541129480200
-808736832,247797182601
1960656568,17437599973724
1449238977,21970166756079
-153002927,16679405059077
-1249503927,40504628763362
-1007899324,22149230748988
-494058546,34033531938900
755190976,5611817612359
802654653,11674640098127
-1292021485,248588443846188
544353782,5611817612359
-2085679059,40504628763362
-980897439,40504628763362
-1832211369,5611817612359
-79932865,40504628763362
1881262575,40504628763362
-1178205762,4354439184211
1968925659,11674640098127
413163101,22149230748988
-1733661751,22149230748988
-2041065802,54726849484345
900456719,16679405059077
1725191633,22149230748988
-1527746023,21970166756079
-1501434382,5611817612359
749969179,21970166756079
1069912922,22149230748988
-1423283499,3532568478758
-1606513651,5611817612359
-1719369040,5611817612359
-1881713434,4354439184211
-576728329,15952874626708
7668664,40504628763362
2115013490,3532056833112
1321705988,40504628763362
-576066325,40504628763362
-1769108158,3532056833112
-576143624,4354439184211
-1506227643,40504628763362
-1950823033,22149230748988
-1675931535,3532568478758
359274038,21970166756079
85286067,15952874626708
270291594,22149230748988
-79568535,16679405059077
840654085,22149230748988
-302602489,22149230748988
1266386093,15952874626708
2119116418,34033531938900
2105959239,21970166756079
1628006035,11674640098127
81018695,5611817612359
-2026111820,21970166756079
950784331,248588443846188
-639894788,54726849484345
-777291556,3532056833112
1890257289,22149230748988
156167271,5611817612359
-405194880,22149230748988
1363035216,54726849484345
338884869,16679405059077
-2140616523,11674640098127
-384334276,54726849484345
2143594385,21970166756079
-1856196574,22149230748988
-1752846342,22149230748988
-1553845835,16679405059077
1900333486,34033531938900
960600305,16679405059077
554973784,4354439184211
1600108087,5611817612359
486840619,3532568478758
-74571817,5611817612359
470210318,22149230748988
229606237,15952874626708
438219366,396254244
1630192312,3215204
-1794003350,396254244
747642715,396254244
-56811087,3215204
2025952971,3215204
-464217174,396254244
-639655103,396254244
1975593917,3215204
-1400602392,3215204
-1214580814,396254244
655990752,3215204
1563724744,3215204
2045828899,3215204
254400471,9006030483219813
930957217,9006030483219813
121904856,2101719770160392
-1862012084,2101719770160392
-613361736,2101719770160392
-429268074,1051426576854
1030631110,3647876320765
-1685013659,1994775827830
-729171930,1051426576854
712196411,3065084635073
-2131963160,3647876320765
-1120373470,505404374995
-204266638,505404374995
-805824638,3647876320765
-1112210568,22388056022442
550244575,3065084635073
-581541473,1994775827830
1161641559,318099606846
-1350704068,1978649194416
494517818,318145686025
-352427212,5590644845010
-489161116,28207398087963
1136912861,20481823840432
-1889646711,28437297541494
531372068,7204987342440
-1201568,52003710332203
-587169862,28437297541494
-1531094163,5590644845010
1808116447,7204987342440
278739022,4534791850560
-212265961,4535448750099
1033960328,28437297541494
-271051423,28437297541494
-577325595,52003710332204
-1930996213,4535448750099
930729836,52003710332203
1973345348,52003710332203
-819532631,7204987342440
716068735,7204987342440
-1066759137,7204987342440
-515508402,20481823840432
-558601524,28207398087963
877089836,21414612988388
-902736150,28437297541494
929640511,21414612988388
-909792033,52003710332203
1313646920,70263555422393
-2060700053,52003710332204
1874593799,28207398087963
-1371263591,319161582772082
-1986291452,28437297541494
-445284208,43695498281748
